id,country_region,country_region_code,date,Retail and recreation,Grocery shops and markets,Parks and outdoor areas,Public transport hubs,Places of work,Residential places,CountryCode,workplace,stayhome,transport,schools,gathers,events,masks,myindex,workplace_d,stayhome_d,transport_d,schools_d,gathers_d,events_d,masks_d,myindex_d
AR.2020-07-17,Argentina,AR,2020-07-17,-54,-9,-79,-51,-25,18,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-07-18,Argentina,AR,2020-07-18,-56,-10,-79,-51,-16,16,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-07-19,Argentina,AR,2020-07-19,-65,-27,-80,-57,-16,16,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-07-20,Argentina,AR,2020-07-20,-51,-14,-79,-49,-24,14,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,-0.33333333333333337,0,0,0,0,0,0,-6.060606060606062
AR.2020-07-21,Argentina,AR,2020-07-21,-57,-20,-81,-53,-28,15,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-07-22,Argentina,AR,2020-07-22,-59,-21,-80,-54,-27,16,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-07-23,Argentina,AR,2020-07-23,-61,-25,-84,-57,-29,18,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-07-24,Argentina,AR,2020-07-24,-57,-16,-81,-53,-26,19,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-07-25,Argentina,AR,2020-07-25,-57,-12,-79,-48,-16,17,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-07-26,Argentina,AR,2020-07-26,-67,-30,-79,-58,-18,17,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-07-27,Argentina,AR,2020-07-27,-55,-19,-80,-53,-25,16,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-07-28,Argentina,AR,2020-07-28,-54,-17,-78,-51,-26,15,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-07-29,Argentina,AR,2020-07-29,-54,-17,-74,-51,-25,15,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-07-30,Argentina,AR,2020-07-30,-56,-19,-78,-51,-26,17,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-07-31,Argentina,AR,2020-07-31,-53,-13,-76,-50,-24,17,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-08-01,Argentina,AR,2020-08-01,-53,-9,-75,-45,-15,16,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-08-02,Argentina,AR,2020-08-02,-63,-26,-73,-56,-17,16,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-08-03,Argentina,AR,2020-08-03,-54,-17,-76,-50,-24,15,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-08-04,Argentina,AR,2020-08-04,-52,-14,-73,-48,-25,14,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-08-05,Argentina,AR,2020-08-05,-52,-13,-71,-49,-24,14,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-08-06,Argentina,AR,2020-08-06,-55,-17,-78,-52,-26,16,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-08-07,Argentina,AR,2020-08-07,-54,-14,-79,-53,-25,18,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0.33333333333333337,0,0,0,0,0,0,6.060606060606062
AR.2020-08-08,Argentina,AR,2020-08-08,-53,-8,-77,-45,-14,16,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-09,Argentina,AR,2020-08-09,-65,-28,-78,-59,-19,17,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-10,Argentina,AR,2020-08-10,-50,-14,-76,-49,-24,15,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-11,Argentina,AR,2020-08-11,-50,-12,-74,-48,-25,15,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-12,Argentina,AR,2020-08-12,-50,-13,-72,-48,-24,14,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-13,Argentina,AR,2020-08-13,-50,-13,-73,-48,-24,16,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-14,Argentina,AR,2020-08-14,-48,-8,-74,-46,-23,17,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-15,Argentina,AR,2020-08-15,-45,1,-72,-38,-13,15,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-16,Argentina,AR,2020-08-16,-57,-19,-72,-50,-12,15,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-17,Argentina,AR,2020-08-17,-68,-40,-68,-65,-60,21,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-18,Argentina,AR,2020-08-18,-51,-13,-74,-48,-23,14,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-19,Argentina,AR,2020-08-19,-55,-18,-77,-52,-24,15,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-20,Argentina,AR,2020-08-20,-55,-19,-75,-51,-24,16,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-21,Argentina,AR,2020-08-21,-52,-11,-73,-48,-22,17,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-22,Argentina,AR,2020-08-22,-52,-9,-71,-43,-13,15,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-23,Argentina,AR,2020-08-23,-64,-29,-72,-54,-18,16,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-24,Argentina,AR,2020-08-24,-53,-19,-73,-49,-23,15,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-25,Argentina,AR,2020-08-25,-54,-20,-75,-51,-25,15,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-26,Argentina,AR,2020-08-26,-57,-22,-76,-54,-24,15,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-27,Argentina,AR,2020-08-27,-54,-20,-72,-49,-24,15,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-28,Argentina,AR,2020-08-28,-53,-15,-73,-49,-22,17,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-29,Argentina,AR,2020-08-29,-57,-16,-79,-50,-16,17,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-30,Argentina,AR,2020-08-30,-65,-31,-73,-54,-20,17,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-08-31,Argentina,AR,2020-08-31,-55,-22,-77,-51,-25,15,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-01,Argentina,AR,2020-09-01,-56,-21,-78,-52,-27,16,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-02,Argentina,AR,2020-09-02,-61,-28,-79,-62,-29,17,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-03,Argentina,AR,2020-09-03,-55,-17,-75,-51,-26,16,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-04,Argentina,AR,2020-09-04,-51,-11,-73,-47,-24,17,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-05,Argentina,AR,2020-09-05,-51,-6,-71,-41,-15,15,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-06,Argentina,AR,2020-09-06,-65,-29,-74,-54,-22,17,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-07,Argentina,AR,2020-09-07,-51,-15,-72,-48,-27,15,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-08,Argentina,AR,2020-09-08,-50,-13,-70,-46,-26,14,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-09,Argentina,AR,2020-09-09,-52,-15,-70,-48,-25,13,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-10,Argentina,AR,2020-09-10,-51,-16,-70,-46,-26,14,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-11,Argentina,AR,2020-09-11,-50,-13,-71,-46,-24,16,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-12,Argentina,AR,2020-09-12,-51,-11,-70,-41,-15,14,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-13,Argentina,AR,2020-09-13,-62,-29,-69,-50,-20,15,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-14,Argentina,AR,2020-09-14,-51,-19,-71,-48,-24,14,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-15,Argentina,AR,2020-09-15,-50,-16,-71,-47,-25,14,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-16,Argentina,AR,2020-09-16,-51,-17,-66,-46,-24,14,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-17,Argentina,AR,2020-09-17,-52,-20,-69,-47,-25,15,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-18,Argentina,AR,2020-09-18,-50,-13,-69,-45,-23,16,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-19,Argentina,AR,2020-09-19,-51,-10,-69,-41,-15,15,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-20,Argentina,AR,2020-09-20,-62,-29,-68,-50,-20,16,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-21,Argentina,AR,2020-09-21,-51,-19,-69,-48,-27,15,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-22,Argentina,AR,2020-09-22,-52,-17,-69,-46,-24,14,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-23,Argentina,AR,2020-09-23,-54,-17,-66,-47,-23,14,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-24,Argentina,AR,2020-09-24,-56,-21,-71,-48,-25,15,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-25,Argentina,AR,2020-09-25,-57,-19,-76,-51,-24,18,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-26,Argentina,AR,2020-09-26,-59,-19,-78,-53,-18,17,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-27,Argentina,AR,2020-09-27,-70,-36,-80,-59,-23,18,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-28,Argentina,AR,2020-09-28,-60,-32,-69,-47,-28,15,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-29,Argentina,AR,2020-09-29,-51,-12,-68,-45,-23,13,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-09-30,Argentina,AR,2020-09-30,-53,-16,-65,-45,-23,13,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-10-01,Argentina,AR,2020-10-01,-54,-16,-71,-48,-22,14,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-10-02,Argentina,AR,2020-10-02,-52,-10,-72,-45,-21,15,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-10-03,Argentina,AR,2020-10-03,-53,-9,-74,-40,-14,14,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-10-04,Argentina,AR,2020-10-04,-67,-32,-78,-54,-22,16,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-10-05,Argentina,AR,2020-10-05,-51,-13,-70,-43,-22,13,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-10-06,Argentina,AR,2020-10-06,-47,-8,-65,-39,-21,12,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-10-07,Argentina,AR,2020-10-07,-48,-8,-61,-39,-20,11,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-10-08,Argentina,AR,2020-10-08,-48,-8,-66,-40,-20,13,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-10-09,Argentina,AR,2020-10-09,-47,-6,-66,-39,-19,14,ARG,1,0.6666666666666666,1,1,1,1,0.75,91.66666666666666,0,0,0,0,0,0,0,0
AR.2020-10-10,Argentina,AR,2020-10-10,-46,-4,-64,-32,-9,12,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,-0.33333333333333337,0,0,0,0,0,0,-6.060606060606062
AR.2020-10-11,Argentina,AR,2020-10-11,-60,-25,-69,-47,-17,14,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-10-12,Argentina,AR,2020-10-12,-64,-35,-60,-57,-58,19,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-10-13,Argentina,AR,2020-10-13,-46,-8,-65,-37,-20,12,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-10-14,Argentina,AR,2020-10-14,-47,-8,-63,-38,-19,12,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-10-15,Argentina,AR,2020-10-15,-47,-8,-66,-40,-20,13,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-10-16,Argentina,AR,2020-10-16,-43,0,-63,-36,-18,14,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-10-17,Argentina,AR,2020-10-17,-41,6,-65,-29,-10,12,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-10-18,Argentina,AR,2020-10-18,-56,-26,-70,-38,3,10,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-10-19,Argentina,AR,2020-10-19,-56,-25,-74,-49,-23,15,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-10-20,Argentina,AR,2020-10-20,-53,-16,-73,-49,-24,15,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-10-21,Argentina,AR,2020-10-21,-52,-15,-70,-44,-20,14,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-10-22,Argentina,AR,2020-10-22,-55,-19,-74,-50,-23,16,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-10-23,Argentina,AR,2020-10-23,-48,-8,-67,-39,-18,15,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-10-24,Argentina,AR,2020-10-24,-48,-8,-64,-33,-9,13,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-10-25,Argentina,AR,2020-10-25,-68,-36,-79,-57,-23,17,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-10-26,Argentina,AR,2020-10-26,-48,-12,-64,-39,-19,13,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-10-27,Argentina,AR,2020-10-27,-46,-11,-61,-37,-19,12,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-10-28,Argentina,AR,2020-10-28,-51,-17,-69,-44,-19,13,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-10-29,Argentina,AR,2020-10-29,-49,-16,-67,-42,-18,13,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-10-30,Argentina,AR,2020-10-30,-46,-10,-64,-39,-16,13,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-10-31,Argentina,AR,2020-10-31,-44,-6,-59,-32,-7,11,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-01,Argentina,AR,2020-11-01,-54,-25,-56,-40,-13,11,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-02,Argentina,AR,2020-11-02,-47,-14,-63,-40,-19,12,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-03,Argentina,AR,2020-11-03,-43,-9,-62,-39,-18,11,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-04,Argentina,AR,2020-11-04,-45,-9,-60,-40,-16,11,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-05,Argentina,AR,2020-11-05,-44,-8,-62,-39,-16,11,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-06,Argentina,AR,2020-11-06,-41,-4,-61,-38,-15,12,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-07,Argentina,AR,2020-11-07,-40,-4,-58,-30,-6,10,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-08,Argentina,AR,2020-11-08,-53,-23,-58,-39,-12,11,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-09,Argentina,AR,2020-11-09,-44,-10,-65,-40,-17,11,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-10,Argentina,AR,2020-11-10,-41,-6,-59,-36,-16,10,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-11,Argentina,AR,2020-11-11,-42,-8,-57,-38,-15,10,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-12,Argentina,AR,2020-11-12,-44,-10,-61,-39,-15,11,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-13,Argentina,AR,2020-11-13,-41,-7,-60,-38,-14,11,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-14,Argentina,AR,2020-11-14,-43,-8,-66,-34,-8,11,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-15,Argentina,AR,2020-11-15,-51,-22,-55,-38,-10,10,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-16,Argentina,AR,2020-11-16,-43,-11,-61,-39,-16,11,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-17,Argentina,AR,2020-11-17,-43,-10,-60,-38,-16,10,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-18,Argentina,AR,2020-11-18,-43,-10,-58,-39,-14,10,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-19,Argentina,AR,2020-11-19,-42,-11,-60,-38,-14,11,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-20,Argentina,AR,2020-11-20,-39,-4,-59,-36,-12,11,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-21,Argentina,AR,2020-11-21,-38,-3,-56,-28,-4,8,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-22,Argentina,AR,2020-11-22,-46,-18,-50,-35,-10,8,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-23,Argentina,AR,2020-11-23,-59,-35,-57,-58,-56,15,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-24,Argentina,AR,2020-11-24,-44,-11,-65,-39,-15,10,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-25,Argentina,AR,2020-11-25,-44,-12,-61,-41,-14,11,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-26,Argentina,AR,2020-11-26,-44,-14,-61,-38,-14,11,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-27,Argentina,AR,2020-11-27,-40,-8,-58,-37,-11,10,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-28,Argentina,AR,2020-11-28,-44,-11,-65,-38,-5,11,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-29,Argentina,AR,2020-11-29,-52,-23,-60,-40,-9,11,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-11-30,Argentina,AR,2020-11-30,-41,-9,-59,-37,-12,9,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-12-01,Argentina,AR,2020-12-01,-37,-6,-56,-34,-12,8,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-12-02,Argentina,AR,2020-12-02,-42,-10,-62,-39,-12,9,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-12-03,Argentina,AR,2020-12-03,-37,-4,-58,-34,-10,9,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-12-04,Argentina,AR,2020-12-04,-32,5,-57,-29,-9,8,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
AR.2020-12-05,Argentina,AR,2020-12-05,-28,10,-52,-18,0,5,ARG,0.6666666666666666,0.6666666666666666,1,1,1,1,0.75,85.6060606060606,0,0,0,0,0,0,0,0
